sample_index,timestamp_utc,target_type,target_id,transform_chain,handeye_sha256,euler_convention,handeye_method,image_width,image_height,camera_info_width,camera_info_height,fx,fy,cx,cy,distortion_coefficients,detected_markers,detected_charuco_corners,reprojection_median_px,reprojection_max_px,flange_x_mm,flange_y_mm,flange_z_mm,flange_a_deg,flange_b_deg,flange_c_deg,tcp_x_mm,tcp_y_mm,tcp_z_mm,tcp_a_deg,tcp_b_deg,tcp_c_deg,tool_num,camera_base_rx_deg,camera_base_ry_deg,camera_base_rz_deg,target_camera_x_mm,target_camera_y_mm,target_camera_z_mm,target_base_x_mm,target_base_y_mm,target_base_z_mm,frame_jitter_median_mm,frame_jitter_max_mm,T_base_flange,T_flange_camera,T_camera_board,T_base_board
1,2026-08-12T01:45:16.931577+00:00,charuco_marker_center_from_full_board_pose:ippe,8,T_base_target=T_base_flange@T_flange_camera@T_camera_board@p_board_target;pnp=ippe,f08dc2dd9a40523e3f0c69e9285d88c774d69553659c3d9be891da727877c558,xyz,DANIILIDIS,1920,1080,1920,1080,1358.391845703125,1356.906982421875,966.632568359375,569.7604370117188,"[0.0,0.0,0.0,0.0,0.0]",17,24,1.1937744617462158,2.444154977798462,-235.50473022460938,13.097135543823242,578.3519897460938,-179.99998474121094,0.00048610891099087894,89.99890899658203,-237.50482177734375,11.097128868103027,421.3511962890625,179.99961853027344,0.00020920550741720945,89.99934387207031,1,-178.17542458315697,0.1867113110832453,90.93250759143842,-7.3617365044860925,19.328349677218554,531.3975543876703,-315.9978276323846,-27.90270493810332,-13.148372607164404,0.02024944986855062,0.04343433323268945,"[[1.9041602e-05,0.999999999819,-2.66478e-07,-0.235504730225],[0.999999999783,-1.9041604e-05,-8.484196e-06,0.013097135544],[-8.484201e-06,-2.66316e-07,-0.999999999964,0.578351989746],[0.0,0.0,0.0,1.0]]","[[0.999862026478,0.016178003205,-0.003768317958,-0.031948836393],[-0.016289711216,0.999361913153,-0.031786976061,-0.08303779075],[0.003251663643,0.031843975111,0.99948756267,0.059782630135],[0.0,0.0,0.0,1.0]]","[[0.002372477084,0.996822736224,0.079616605674,-0.124787831755],[-0.99917427619,-0.000866291206,0.04062038083,0.10336554354],[0.040560290331,-0.079647235269,0.995997580701,0.537356427426],[0.0,0.0,0.0,1.0]]","[[-0.999864919858,-0.014552943892,0.007638969905,-0.230294262507],[-0.013926374002,0.996972247712,0.07650093724,-0.143980184602],[-0.008729154844,0.076384220331,-0.997040246299,-0.021396176798],[0.0,0.0,0.0,1.0]]"
